fold,epoch,phase,lr,train_loss,train_accuracy,train_macro_f1,val_loss,val_accuracy,val_macro_f1,elapsed_minutes
0,1,head,0.001,1.6997741560141246,0.2916666666666667,0.1688888888888889,1.5516353766123454,0.4,0.12,0.8828264832496643
0,2,head,0.0009330127018922,1.5140205423037212,0.3333333333333333,0.2953463203463203,1.414263649781545,0.3333333333333333,0.1777777777777777,1.7772270401318868
0,3,head,0.00075,1.4931318660577138,0.5416666666666666,0.4072681704260651,1.199642550945282,0.5333333333333333,0.3066666666666666,2.727088971932729
0,4,head,0.0005,1.27224729458491,0.5416666666666666,0.4959340659340659,1.1260146578152974,0.6,0.392063492063492,3.6940086682637534
0,5,head,0.00025,1.148074522614479,0.75,0.7306349206349207,1.118600861231486,0.6666666666666666,0.4253968253968254,4.761313358942668
0,6,head,6.698729810778065e-05,0.5961357156435648,1.0,1.0,1.0651184837023415,0.7333333333333333,0.4833333333333333,6.2482684612274175
0,7,finetune,5e-05,0.7568729519844055,0.9583333333333334,0.9215686274509804,1.092721958955129,0.6666666666666666,0.3411764705882353,7.789508827527364
0,8,finetune,4.877641290737884e-05,0.976493701338768,0.8333333333333334,0.8262626262626263,1.1079355041186014,0.6666666666666666,0.3411764705882353,9.366537002722422
0,9,finetune,4.522542485937368e-05,1.081592972079913,0.75,0.7434032634032635,1.103143846988678,0.6666666666666666,0.3411764705882353,10.952710874875386
0,10,finetune,3.969463130731183e-05,1.1174910217523577,0.5833333333333334,0.5548717948717948,1.0945768038431802,0.6666666666666666,0.3411764705882353,12.528156558672588
1,1,head,0.001,1.7412507683038712,0.25,0.1470588235294117,1.192765262391832,0.7777777777777778,0.4747474747474747,1.6418761730194091
1,2,head,0.0009330127018922,1.653588026762009,0.25,0.1590909090909091,1.1303875976138644,0.7222222222222222,0.3342995169082125,2.988106731573741
1,3,head,0.00075,1.3642648855845134,0.5,0.3607843137254902,1.557535105281406,0.2777777777777778,0.2063492063492063,4.119206968943278
