fold,epoch,phase,lr,train_loss,train_accuracy,train_macro_f1,val_loss,val_accuracy,val_macro_f1,elapsed_minutes
0,1,head,0.001,1.212462032213807,0.53125,0.50007011723123,1.0219237336090632,0.625,0.54474216380182,6.305512654781341
0,2,head,0.0009330127018922,1.0313639119267464,0.5859375,0.5694212298487216,1.2446921627436365,0.4464285714285714,0.3984500174155346,12.664103305339813
0,3,head,0.00075,0.94379877531901,0.71875,0.6836745846691927,1.116266863686698,0.625,0.5555555555555556,19.16061163743337
0,4,head,0.0005,0.863408800214529,0.7265625,0.7253789042498721,0.8322966556463923,0.7678571428571429,0.7333664898320071,25.44928717215856
0,5,head,0.00025,0.842268799431622,0.7109375,0.7218350614902339,0.7834102106945855,0.7857142857142857,0.7598039215686275,31.68455781539281
0,6,head,6.698729810778065e-05,0.8397892327047884,0.734375,0.7320054945054946,0.8156435436436108,0.7678571428571429,0.7423076923076923,38.11238087018331
0,7,finetune,5e-05,0.8933345302939415,0.7109375,0.6956425153793575,0.8034936179007802,0.75,0.7260057471264367,44.65692507823308
0,8,finetune,4.877641290737884e-05,0.8476530723273754,0.7109375,0.6931989784588052,0.7846918191228595,0.75,0.7270955165692008,51.0618683775266
0,9,finetune,4.522542485937368e-05,0.8340743957087398,0.7578125,0.7560441797729933,0.7309570514730045,0.8035714285714286,0.7869517543859649,57.13749168713888
0,10,finetune,3.969463130731183e-05,0.7618480334058404,0.7421875,0.7250058829141095,0.7740893534251622,0.7321428571428571,0.7063657063657064,63.734694516658784
0,11,finetune,3.2725424859373684e-05,0.7542833751067519,0.8046875,0.7920010449904376,0.7682737271700587,0.7321428571428571,0.7032952069716776,70.38267721732457
0,12,finetune,2.5e-05,0.8303415374830365,0.703125,0.7327748012017348,0.6905791344387191,0.8928571428571429,0.8838383838383839,76.25725002288819
0,13,finetune,1.7274575140626315e-05,0.7703728638589382,0.78125,0.7684969093596604,0.7112523626003947,0.8035714285714286,0.7866995073891625,82.89827411969503
0,14,finetune,1.0305368692688173e-05,0.770998734049499,0.7734375,0.7714947089947091,0.6703656549964633,0.8571428571428571,0.8438813025210083,89.48303472201029
0,15,finetune,4.774575140626316e-06,0.7770939231850207,0.765625,0.7720880074970371,0.7351211373295102,0.75,0.7270955165692008,96.236774567763
0,16,finetune,1.2235870926211614e-06,0.7278422685340047,0.828125,0.8269638197550839,0.7140637689403125,0.8214285714285714,0.8096686950642326,103.12924612760544
1,1,head,0.001,1.2695375243201852,0.4921875,0.4672449569508393,1.366051918457425,0.5714285714285714,0.5226574500768049,6.58655751546224
1,2,head,0.0009330127018922,1.0883922958746552,0.5546875,0.5660308421936329,1.021675793897538,0.5873015873015873,0.4180137844611529,12.869697014490765
1,3,head,0.00075,1.0270416992716491,0.5546875,0.5772193024008505,1.1518020946828147,0.5396825396825397,0.4822344322344322,19.78684322834015
1,4,head,0.0005,1.0121316434815526,0.6171875,0.6391918333176498,0.8231066692443121,0.7936507936507936,0.7880184331797235,26.84204037586848
1,5,head,0.00025,0.8936137659475207,0.671875,0.6636146155976933,0.8063691438190521,0.7301587301587301,0.7121576171118854,33.72504212458929
1,6,head,6.698729810778065e-05,0.8604576284997165,0.75,0.7467485855114722,0.8039837995218853,0.7619047619047619,0.743385660111121,41.23946737448375
1,7,finetune,5e-05,0.816390338819474,0.8125,0.8113232591479654,0.7918039191336859,0.7777777777777778,0.7667609469935052,47.87892868916194
1,8,finetune,4.877641290737884e-05,0.85028105834499,0.734375,0.7409518980005795,0.7679770839592767,0.7936507936507936,0.7709904474610357,54.49313026666641
1,9,finetune,4.522542485937368e-05,0.7781238071620464,0.8359375,0.8340133980951632,0.7422386549767994,0.8095238095238095,0.8009398496240601,61.2973145922025
1,10,finetune,3.969463130731183e-05,0.81482815137133,0.75,0.7486013986013986,0.7305383786322579,0.7777777777777778,0.7552954292084727,67.93644331296285
1,11,finetune,3.2725424859373684e-05,0.7876734407618642,0.7578125,0.7443442234860235,0.7120173374811808,0.8253968253968254,0.812781954887218,74.61392226616542
1,12,finetune,2.5e-05,0.7678980575874448,0.828125,0.8289481305789963,0.6952611411374713,0.7936507936507936,0.7740835464620631,81.12708466450373
1,13,finetune,1.7274575140626315e-05,0.7470379527658224,0.84375,0.8323002628522527,0.7104226530544342,0.8412698412698413,0.8262458471760797,87.98370957374573
1,14,finetune,1.0305368692688173e-05,0.7328888163901865,0.828125,0.8214108410380845,0.6956538089684078,0.8571428571428571,0.8481900452488689,94.94862875938416
1,15,finetune,4.774575140626316e-06,0.7760899821296334,0.7890625,0.7862747422069456,0.6825847171601795,0.8412698412698413,0.8170437879740206,101.6978469967842
1,16,finetune,1.2235870926211614e-06,0.7670167312026024,0.7578125,0.754042157687991,0.6779432452860332,0.8095238095238095,0.7900167609469935,108.49655448198318
2,1,head,0.001,1.2779236165806651,0.4140625,0.3803031386973394,1.0310020468064718,0.5714285714285714,0.5502649708532061,6.34277834892273
2,2,head,0.0009330127018922,1.0269193798303604,0.6171875,0.6132491783027816,1.0015554938997542,0.5714285714285714,0.5591100076394194,12.62877291838328
