fold,epoch,phase,lr,train_loss,train_accuracy,train_macro_f1,val_loss,val_accuracy,val_macro_f1,elapsed_minutes
0,1,head,0.001,1.2850422859191897,0.4166666666666667,0.3359090909090909,1.1014717987605505,0.7142857142857143,0.4097222222222222,1.023451813062032
0,2,head,0.0009330127018922,1.2093587070703506,0.5833333333333334,0.5780885780885782,0.9153080327170235,0.7142857142857143,0.5090909090909091,2.1069211920102435
0,3,head,0.00075,0.933899293343226,0.6666666666666666,0.603030303030303,0.7836007050105503,0.7857142857142857,0.45,3.108946204185486
0,4,head,0.0005,0.8585351854562759,0.75,0.7141025641025641,0.7492986193725041,0.8571428571428571,0.6309523809523809,4.148860824108124
0,5,head,0.00025,0.8483362644910812,0.75,0.7565628815628815,0.7389940449169704,0.8571428571428571,0.6583333333333333,5.200177709261577
0,6,head,6.698729810778065e-05,0.8051477894186974,0.75,0.7142857142857143,0.7338675345693316,0.9285714285714286,0.7307692307692308,6.241184492905934
0,7,finetune,5e-05,0.8939890513817469,0.7083333333333334,0.744281045751634,0.7591208219528198,0.8571428571428571,0.6865079365079365,7.284614491462707
0,8,finetune,4.877641290737884e-05,0.7736064667503039,0.7916666666666666,0.7832799145299145,0.7792942523956299,0.8571428571428571,0.6865079365079365,8.355883002281189
0,9,finetune,4.522542485937368e-05,0.8356679826974869,0.8333333333333334,0.79375,0.8018994842256818,0.7857142857142857,0.6145299145299146,9.40694714784622
0,10,finetune,3.969463130731183e-05,0.773862453798453,0.875,0.8058823529411765,0.7995975954192025,0.7857142857142857,0.6145299145299146,10.489460813999177
1,1,head,0.001,1.3641977459192276,0.4166666666666667,0.3072002923976608,1.0499285599764656,0.7058823529411765,0.3666666666666667,1.117734956741333
1,2,head,0.0009330127018922,1.4741091032822926,0.4166666666666667,0.3153846153846154,1.064520611482508,0.6470588235294118,0.425,2.2783501466115315
1,3,head,0.00075,1.0029341330130894,0.6666666666666666,0.4873737373737373,1.3124132717356962,0.2941176470588235,0.2676767676767677,3.412546718120575
1,4,head,0.0005,0.973138983050982,0.625,0.5,1.2940451117122875,0.3529411764705882,0.3214285714285714,4.575768021742503
1,5,head,0.00025,0.9349849745631218,0.625,0.4021739130434782,1.2852605265729569,0.2941176470588235,0.2767857142857143,5.698323953151703
1,6,head,6.698729810778065e-05,0.8947475204865137,0.625,0.5157692307692308,1.2068730732973885,0.3529411764705882,0.3166666666666666,6.831718377272288
1,7,finetune,5e-05,1.1257069806257884,0.4166666666666667,0.3875,1.2002958129434025,0.3529411764705882,0.3166666666666666,8.001675875981649
1,8,finetune,4.877641290737884e-05,1.232397437095642,0.3333333333333333,0.409090909090909,1.0825966982280506,0.5294117647058824,0.448051948051948,9.159787559509278
1,9,finetune,4.522542485937368e-05,0.9222026666005452,0.6666666666666666,0.6722222222222223,1.0200903398149157,0.5882352941176471,0.4984126984126984,10.319419248898823
1,10,finetune,3.969463130731183e-05,0.7905392870306969,0.8333333333333334,0.7809523809523808,1.014417013701271,0.5294117647058824,0.3888888888888889,11.550136522452036
1,11,finetune,3.2725424859373684e-05,0.9811263630787532,0.5833333333333334,0.5993055555555555,1.0312971122124617,0.5294117647058824,0.3611111111111111,12.696902974446614
1,12,finetune,2.5e-05,0.80373215675354,0.75,0.7654061624649859,0.9984724171021404,0.5882352941176471,0.4078947368421052,13.862670306364697
1,13,finetune,1.7274575140626315e-05,0.855893554786841,0.6666666666666666,0.675,0.9974806413931006,0.6470588235294118,0.425,15.052641042073567
2,1,head,0.001,1.2796668807665508,0.4583333333333333,0.2446236559139785,1.469483806536748,0.1538461538461538,0.0666666666666666,1.0773108045260111
